quarter,time_remaining,score_margin,home_or_away,possession_number,player_points,player_fouls,player_shots_attempted,player_3pt_attempted,player_3pt_made,player_fatigue,player_2pt_pct,player_3pt_pct,player_usage_rate,player_position,shot_type
1,626.0642437067854,8,0,81,22,3,15,3,3,0.46238631844268563,0.6994109373937222,0.25567509143859435,0.2336430056171668,5,0
1,130.07342974413828,18,0,158,13,0,19,18,3,0.8474578182240797,0.506814050697029,0.2571142124229959,0.3049251990834754,3,0
3,682.3340474862813,-3,1,44,28,1,3,1,1,0.027068517679232018,0.528258228208873,0.4290302225466495,0.24125157811809014,5,0
3,157.51563005583336,-9,0,183,24,5,25,5,5,0.20917541723282085,0.5297340228443654,0.4826707007812915,0.14276737885429314,4,0
3,234.87876502627068,-2,1,71,30,4,23,22,5,0.8817065410018549,0.4242102464071287,0.4080622336091116,0.18161499338660247,1,0
1,544.458408556882,1,0,18,1,2,21,6,2,0.0591001376769672,0.6322516435869986,0.43163207475092424,0.1201771883323541,4,0
3,283.50370192709283,-6,0,83,1,3,14,14,14,0.22698830360879807,0.47593045732783223,0.45598357280454194,0.23207990287353406,1,1
1,437.9121912718416,-20,0,79,22,3,1,1,1,0.35125033037648623,0.611100117064876,0.3404185661158948,0.2948024630384041,3,1
2,320.0929207699885,-19,1,86,10,4,19,4,2,0.7507405608116909,0.5425269636506772,0.2770284143898521,0.17311338274289478,3,0
3,534.506354704643,-13,0,167,28,4,16,15,8,0.5601806961668484,0.5835339226658152,0.4832730718125241,0.24711641746198124,1,1
3,164.3985017053998,1,0,42,34,0,18,5,1,0.954604702780331,0.4161914909484989,0.4846426412506101,0.23769200027144893,1,0
4,42.08975081055144,4,0,182,8,2,19,2,0,0.22787501507297347,0.6669897053249698,0.36046013889301975,0.26002614727100215,1,0
3,215.9491661806077,-19,1,124,31,2,15,15,11,0.8721204049887294,0.473157030825914,0.30429241424865344,0.15537540010812356,1,1
3,341.5022387052698,-12,1,30,29,4,23,11,10,0.2829134897492488,0.6010286162502511,0.4730885956924973,0.26019522652205607,2,1
1,120.97443757872857,-12,1,20,14,5,18,3,1,0.2454982591265602,0.6394057336198484,0.4271066742713133,0.2092616670361514,5,0
2,255.45404855259986,-8,1,126,13,1,20,2,2,0.4983751980993507,0.5620116151849591,0.25205708763674045,0.18581255468771446,5,1
2,287.9877731713693,-15,1,96,16,2,16,15,12,0.07120450525649369,0.5012002066235872,0.2769299253647706,0.2757946042070847,3,1
1,41.32212745555695,9,1,125,21,3,3,3,1,0.3843070129932832,0.693371012344323,0.49579991069293616,0.1444110410504758,2,1
4,419.9812186926273,-6,0,42,29,5,17,14,6,0.35567596810974367,0.4835319139812087,0.25953204470203617,0.3701975951822428,1,0
2,636.727268139327,-6,0,89,16,4,3,0,0,0.16010155570177353,0.6845987011369811,0.3206387525909055,0.38045584389691456,2,1
4,109.25489732619775,-14,0,87,15,2,20,19,11,0.8607948452749106,0.44686724010541956,0.3871240861765341,0.29818290693858474,1,0
3,430.4217696490901,-10,0,5,7,0,2,1,0,0.3858896437093833,0.5167666394567031,0.2960889040513864,0.19094640688112,5,1
4,478.6122275358093,19,0,50,38,4,21,5,4,0.9819201795136825,0.44154867524419067,0.30801352159073975,0.2878017610079242,1,0
3,301.9209699018876,17,1,41,30,3,17,13,2,0.8997079490377743,0.4006721419221088,0.33824187164050057,0.28045703995844434,5,0
3,504.7902629022744,19,1,94,11,0,20,8,1,0.19481069956992547,0.4780775621189425,0.31738856708073837,0.21737529448880097,1,0
2,295.72671131352865,-19,1,167,32,4,19,9,7,0.5051221723379384,0.4261631202756864,0.4508390569800018,0.1861741742119929,3,1
1,363.3388473437531,18,0,57,11,4,4,1,1,0.6018041383665529,0.6959036569271041,0.3750686183481512,0.1505358856936699,5,0
3,5.294192079187425,-11,1,185,24,2,8,1,1,0.8189605029436211,0.6284959953855407,0.3196550368944026,0.1652151520076952,3,1
2,498.03848217697595,-4,0,165,37,0,21,14,4,0.8856427496513948,0.40111143889660267,0.3282740083736746,0.2959089770645683,2,1
1,476.1667288402016,-14,1,135,17,4,22,3,0,0.6240180211554899,0.46709397544707765,0.25996623989700784,0.3657682993197373,1,1
3,27.648631674968087,19,0,133,18,5,23,4,3,0.03513420314221538,0.6010372723851151,0.26234801904521887,0.21548681648063678,2,0
1,265.14007732449585,18,1,51,2,3,14,8,7,0.4812764495181293,0.5195656339494263,0.429476891589721,0.13656984535054956,1,1
4,704.9029253700005,-17,0,106,34,0,8,6,4,0.8848035361863323,0.6495527689132682,0.2782277092677785,0.10384189049537483,5,1
4,302.9303250494041,14,1,136,4,5,13,4,2,0.7140896025442599,0.5514582335127195,0.36894919367044543,0.22177169651871564,1,0
4,361.400691694926,15,0,184,34,2,20,5,3,0.8701419414094578,0.5960954259197287,0.46059141071394916,0.16977008535592264,4,0
2,655.1497138749974,10,1,11,26,1,23,14,7,0.6740797897227073,0.5791112192783442,0.3421133764318003,0.19676667010265214,4,0
1,516.4285506233446,4,0,150,36,4,1,1,0,0.04403500981497266,0.5914506701870903,0.33643805675267646,0.17250096235173867,4,1
4,419.09049440944096,20,0,98,20,1,25,1,1,0.9680066562066106,0.46902965614815406,0.46826206894674294,0.29924428962242855,3,0
2,574.4193705655722,-8,0,99,15,4,24,15,6,0.9180185405696787,0.5119868317618574,0.46621259916241814,0.29155429025343776,4,1
4,622.3437118483007,-3,0,139,27,5,17,4,2,0.12657953991262327,0.41518877585934744,0.47003420036507093,0.3736913573532441,1,1
4,328.9594116508321,0,1,188,24,2,12,6,6,0.1126911668437488,0.5762909544064626,0.3929784900329397,0.3099234744534021,2,1
4,342.0780227509215,-20,1,96,32,2,20,3,0,0.5390785004770201,0.5377775386227327,0.4880760683933151,0.14948241417845107,3,0
2,277.9566736693218,15,1,106,16,2,15,11,9,0.7570508345568833,0.6282148447057216,0.4547409869543443,0.3254783287924138,5,0
2,696.0284208132916,-13,0,143,29,2,5,0,0,0.3821732119382537,0.46191473938649263,0.3539086067380922,0.1543803587657318,3,0
4,501.9597030890523,0,1,166,40,0,15,7,1,0.13638216354324206,0.5310436348203406,0.40738878548500956,0.267580265783128,2,0
2,59.92060766981205,0,0,1,3,0,3,0,0,0.5105560987813546,0.4542236299172159,0.2804472706895774,0.12312346284561788,4,1
1,621.3309287853733,6,1,46,1,4,23,9,9,0.33756613621897247,0.5841937675745326,0.3878330464877129,0.1141975170902946,2,0
3,346.003157402113,-2,0,88,8,0,9,1,0,0.3517719555513247,0.6544090769534356,0.3157872708885672,0.23926899778725885,3,0
4,49.50281262419097,2,1,171,30,4,18,18,12,0.6449855368403822,0.6296329745346955,0.3208868066278422,0.13149506843275105,3,1
3,395.79642371758393,14,0,22,24,0,10,9,1,0.8856080992295039,0.6832593917892662,0.28142955823198124,0.1919999814646244,3,0
3,300.35828086250547,19,0,3,36,0,4,3,2,0.5585917308556443,0.6915177345590773,0.3395498058934816,0.20165001349400682,2,0
1,631.9795715010899,-16,1,142,35,0,17,8,3,0.6876025108296356,0.6316101602745972,0.3703475825747894,0.3308280757141404,1,1
3,146.8761145987589,20,1,130,4,3,2,1,1,0.6599469915212415,0.4860418256140776,0.4000886102967158,0.199804031553909,1,1
4,595.0545188343717,-13,1,61,23,2,7,6,4,0.55114619255693,0.46577841316459545,0.3262173340673274,0.24829005547654956,4,0
1,401.53585765352597,-10,0,160,23,3,10,4,2,0.3107581455831301,0.5342647103646831,0.44806205857752285,0.3317757790001501,5,0
3,39.31941831369771,-5,0,38,28,0,20,6,6,0.37779418491023875,0.6981651083731362,0.3802399904009295,0.1614694920549646,2,1
4,699.7286169543489,18,0,46,30,0,18,3,1,0.3157037984904162,0.5238004062451466,0.4095130272389327,0.3414692176713903,1,0
3,369.08297575430396,3,1,170,36,3,20,18,15,0.9174980964820548,0.45972052317168066,0.31953590224463324,0.34953843908858995,4,0
3,209.4313350467394,0,0,134,18,5,24,7,6,0.8266186705104431,0.6833028633349723,0.45353396975306615,0.3966540385507553,5,1
3,337.9729262322658,2,1,41,22,4,2,0,0,0.5793473728512207,0.5157753932788068,0.4060686126414843,0.23321430365929183,4,0
2,617.657604132592,17,0,153,34,2,11,9,0,0.9122434709742007,0.6072696661682893,0.46558718736228927,0.2111947985981309,4,0
2,219.53024955724572,-13,1,139,5,4,14,4,4,0.886408693147978,0.636445893584376,0.28998789473457365,0.3106015811725633,5,1
4,138.72700547042422,-14,0,110,5,5,25,2,1,0.9276943997518351,0.6529467706178602,0.34516581673274965,0.11744533518123493,3,1
4,92.93129779023465,-19,0,41,36,2,22,4,1,0.22177385765553292,0.6463841161368371,0.2782540460143149,0.1119254534589566,1,0
4,214.4587668409521,9,1,199,29,1,23,19,17,0.7175030377638947,0.650874058899994,0.3038818277260981,0.20049725903971205,1,1
4,561.6346226688313,-8,0,57,0,2,15,7,0,0.6092244999235018,0.6002960282733643,0.3486368761212175,0.31885452645298096,5,0
3,339.5709829405884,2,0,174,7,4,4,1,0,0.7338306378346071,0.5211493207817379,0.47364547691484354,0.13493633310343112,1,0
3,163.7867546593488,8,1,123,27,2,18,9,6,0.2633793639182872,0.6001860562191511,0.38926016726797597,0.2906640544637308,2,1
4,119.65319971901943,17,0,86,24,1,5,5,0,0.6948090714382977,0.651020300217974,0.33259458267856457,0.18085157958989279,2,1
3,239.56522308747296,16,1,176,32,1,11,3,2,0.409828515254387,0.5051927393873263,0.4367247907198981,0.29550240180565013,2,1
3,676.7455484777104,-1,1,63,37,0,18,13,7,0.8340917963063003,0.48895239708761207,0.25492067654857536,0.2370928371667976,5,1
4,246.97923306481755,12,0,39,13,1,8,2,2,0.7953657251617731,0.5031121651315491,0.342523052810667,0.13454550258841033,4,0
4,711.4493346873375,8,0,138,10,3,17,9,1,0.21135761085891713,0.5653850188088105,0.4002079241483446,0.17418484442889187,4,0
2,349.36592815105644,-6,0,198,1,4,2,0,0,0.18385527640330301,0.4157331624441834,0.3958093259655505,0.16591412616792267,3,0
2,128.99802116890862,2,1,193,29,3,22,4,0,0.7177317212848661,0.633691245705052,0.4018894706106235,0.14937537781269103,3,0
1,641.6208660913268,-18,0,187,29,5,13,5,5,0.5504748947281605,0.44165558753506057,0.3028751912036165,0.2405036345214331,2,0
3,331.45586865707537,16,1,164,3,3,25,16,5,0.5572059106820489,0.43985159703522964,0.3342697882483697,0.38639966179509877,2,1
1,510.9633673232576,8,0,27,12,4,23,16,1,0.7525153234593546,0.4592977418068315,0.48289136302865665,0.2974266400872962,5,0
2,708.2723399105893,-13,0,183,6,5,20,10,0,0.85497079302179,0.5730782304917494,0.4934938828216744,0.3508006094494325,2,0
3,36.12625223038128,1,1,198,37,3,4,1,1,0.23896390060871675,0.4856705127411868,0.3280095878329737,0.39432405670944215,2,0
2,69.62008304704834,8,0,81,2,3,4,2,1,0.5555395467905502,0.5104270986959657,0.41112592585218855,0.2621867989580704,2,1
3,518.7288538531844,-19,0,181,8,5,3,1,1,0.8289547094920772,0.6794947332934382,0.31032419478422646,0.17142102270591258,1,1
1,202.91400237273984,20,0,107,13,3,24,16,15,0.8727941711950026,0.6541606539930955,0.3421321667434286,0.378343302113076,4,0
1,132.69700580407132,-20,0,188,10,1,21,10,9,0.2874093883385166,0.6556571599314347,0.448083674203991,0.30969519672152745,1,1
4,28.340553470205236,-1,0,189,36,4,15,14,6,0.10415385659751253,0.5732925499977963,0.3752946825016039,0.3876823781641051,2,0
2,15.7296326300653,0,1,36,13,4,12,7,1,0.2328232538777799,0.6599398441871442,0.46239748996038493,0.29530958849665717,2,1
1,557.6296342462495,16,0,85,18,4,7,3,3,0.9454995140145273,0.633569747602166,0.40718506141476424,0.33254350300878155,1,0
3,96.792067706076,-13,1,155,7,3,23,16,8,0.46247971243521424,0.6859710408733186,0.4072302962865372,0.3671908584336636,1,1
4,336.75884349922865,6,0,169,6,1,20,4,3,0.41857379055602484,0.41931052150657466,0.2584700070369563,0.32777479345602445,5,0
1,436.24570692922777,14,0,28,6,4,15,12,7,0.01308434873421016,0.40861814009617986,0.4374175898104774,0.2687937316038167,5,1
3,308.4132964095693,-15,1,16,2,2,24,3,1,0.05101468292135114,0.45250898221716734,0.4944666319876243,0.24157627967844178,2,0
1,19.516789682087836,-2,0,35,2,4,1,1,0,0.6686959294747237,0.6787254461523926,0.3682571400633462,0.34701320047385364,1,0
1,564.1210818632944,-3,0,164,17,0,7,6,5,0.5898270687249965,0.5816695317862738,0.28964500373979307,0.3315957438462066,5,1
3,7.569521669990511,-20,1,184,32,2,2,2,2,0.5755282984954038,0.5278337553085842,0.49424441784513484,0.20992924717930495,3,0
3,548.5607239517885,4,1,99,36,4,22,7,0,0.11032287602447155,0.5538133184428455,0.3225314687044666,0.24949959020264617,1,0
3,643.1792355274483,6,0,147,27,3,8,2,0,0.3520611695653535,0.648881376468301,0.35229948893429264,0.2904972267657077,4,0
3,311.64474316116406,-14,1,185,35,4,10,7,5,0.8123581386401479,0.6787329987411772,0.26934160352538294,0.10851106571564423,3,1
4,385.5905806304147,8,1,122,15,1,20,12,10,0.17491122391663727,0.6189096502932729,0.27770921642310464,0.1742706099794939,3,0
3,343.4280426847107,10,1,161,14,1,23,0,0,0.8826872509824364,0.6279543498811888,0.3041414176398516,0.1750643185214068,1,0
2,280.2302054088759,15,1,23,28,4,19,3,3,0.12147830034890317,0.49611341324915137,0.3871165162725503,0.36496946784439377,2,0
4,638.9456654666594,-2,0,119,17,3,0,0,0,0.16914933012398814,0.5401105585823618,0.389447300466102,0.1994463260488874,4,0
2,643.6321276823932,-15,0,63,18,3,0,0,0,0.4777499611537285,0.6655630580413497,0.4015609557107205,0.2635430163393741,5,0
2,241.78778254190485,4,1,70,28,3,21,20,2,0.9452999044485374,0.6357802330217732,0.3959542392518991,0.3494759401012685,5,0
1,442.85022289058253,10,0,150,5,4,7,5,4,0.32954767814542363,0.6052812755384043,0.3738092457708536,0.1779081437630008,2,0
1,667.3734447450222,-12,1,195,26,4,15,4,1,0.6582179935580489,0.41957405076643617,0.45052466365052724,0.13712712324005927,4,1
4,692.6821192377731,-1,0,80,6,0,9,4,2,0.5886712559890762,0.4118521658361865,0.4834749243434681,0.38450794195253424,4,1
4,366.45050910387425,-11,0,59,26,1,1,0,0,0.14962263650055752,0.43912328293419856,0.31744033331980737,0.31140488081024886,3,0
3,326.0338598047153,16,1,153,18,2,15,8,7,0.2481669013941633,0.57441732975935,0.2825484205766087,0.1531161297040424,3,0
2,200.65990746853856,6,1,17,16,2,3,1,0,0.930152772643822,0.560916054202345,0.3562718234764895,0.3459134662037979,4,0
1,690.3877486970952,-8,0,39,40,1,18,18,9,0.18482962365309952,0.6828072479641161,0.256605593773494,0.3361379840006756,1,1
1,102.8262992204645,20,0,77,10,5,8,1,1,0.6950098897551132,0.6084278920130188,0.4708297184279191,0.3512623292426458,1,0
2,417.477294754362,-19,0,92,4,0,2,1,0,0.9646944826003044,0.4881917852036278,0.309926565061581,0.1828637729962688,1,1
3,203.43619261342,0,1,167,1,1,10,1,1,0.11950599220227809,0.4484488881447092,0.3873241574370737,0.23457390201669132,4,0
3,200.88596905041356,12,0,24,11,0,7,7,6,0.3991819901873145,0.6548599717985146,0.2787737474741189,0.3081021229684341,5,0
3,291.5773829108557,3,1,166,10,5,6,6,4,0.22393214444273724,0.5378872311067072,0.38831433481082106,0.21720027226882152,1,0
2,719.1309137872713,13,1,88,9,0,0,0,0,0.22156151740454288,0.5960408492226545,0.25974836322546613,0.12099165166487977,5,0
4,39.57574092467189,-12,1,185,27,3,7,7,5,0.11898584399968082,0.5695430819772409,0.4422016738972646,0.14093492619863082,1,1
3,416.55010910654266,-19,0,44,6,1,24,4,2,0.6495511839914658,0.4322369038409905,0.48885536566097865,0.2791340515292291,4,0
3,59.45195378539957,9,1,36,13,2,23,20,12,0.7463435099107117,0.41711751510454814,0.3267440162358989,0.21255045987958654,1,0
3,111.25499759317366,1,0,99,12,4,25,21,9,0.6767939100230562,0.513105456914924,0.31455365261357315,0.10161403954291233,5,0
2,316.48531807648703,-10,1,70,4,5,25,8,3,0.9246564576191528,0.5084650892637153,0.3619987428967101,0.3300563580928294,2,0
1,367.53129456943776,-4,0,122,7,5,16,4,4,0.14567880871805416,0.6021394338906718,0.40499341506259395,0.22501112283854832,5,1
2,186.33053402245727,15,0,124,0,4,10,4,4,0.3198453733850062,0.5896601227303485,0.297240615497952,0.19413078563377972,2,0
4,227.84913422957965,-8,1,80,4,1,6,1,0,0.34457280970245596,0.6906822785391983,0.45082699931571935,0.3140557537153299,5,0
1,62.6162545842718,-14,1,45,10,4,8,8,1,0.23208210384690464,0.6574298508314715,0.2996337033376027,0.23653264569592106,1,0
1,218.3182443678604,-5,0,154,9,0,13,8,7,0.1422049441569666,0.5489747577325863,0.25136855499592703,0.3084493328176562,1,1
1,695.9220763539918,12,0,139,14,4,4,1,1,0.48670347592626373,0.5500076057688086,0.3810626458963936,0.10395942471436677,5,0
1,680.1893148041868,-20,1,180,38,0,17,6,6,0.8344396280474284,0.6022387687338082,0.2787874277914779,0.10282603422544734,1,1
4,241.1123688986292,-10,1,153,28,0,23,0,0,0.9545397256033181,0.4342271748319827,0.424559681346766,0.26797057912311345,1,1
3,411.0148341207083,-15,0,31,24,2,24,19,0,0.12934063221849768,0.6999671693894177,0.29186749896712627,0.39466361026855235,4,0
2,654.90868159988,-1,0,85,5,4,22,1,1,0.823157228072736,0.5556424303730871,0.45434509888000885,0.18170717137549963,3,1
1,4.452352301445606,14,1,45,10,2,12,9,0,0.8245811229652749,0.672971462172691,0.36759203321899947,0.3048680671500026,3,0
2,583.6921706430661,16,0,115,16,4,4,0,0,0.38897812155256695,0.6902069003956623,0.3915694761541656,0.1516772628708047,5,0
2,682.8260780080217,20,1,67,14,0,7,7,7,0.11002962414545414,0.5744928219706796,0.29664629132567794,0.19346458952825016,3,0
1,65.75452872016109,5,1,76,15,4,14,14,3,0.990008006756898,0.43100459425743265,0.2866720193826157,0.12342246714256241,2,1
2,116.24233394370314,-9,1,40,1,5,21,11,3,0.6555930305288187,0.5720037425259914,0.407823116630053,0.36423794798705345,5,0
2,691.7373379953759,9,1,174,35,5,3,1,1,0.9821956950415804,0.579292731149796,0.3138651538354213,0.19313122046594894,5,0
3,387.02890342104934,7,0,182,18,2,0,0,0,0.4836555156846585,0.6367579410319992,0.34648139207943945,0.16913993422089701,2,0
3,10.221576819641065,6,1,41,37,3,5,3,0,0.39519299993672874,0.4144687800984719,0.3698622884842465,0.31918125353197013,3,0
1,185.495039109741,-2,1,120,20,5,23,18,17,0.24718547597045382,0.5398946101585281,0.30740840139523495,0.15983204668314785,2,0
2,323.9594454735789,-16,0,81,10,2,18,15,4,0.9835720017720195,0.6768310775010439,0.4488559526399259,0.17208260814951493,1,0
3,498.8944159378327,-16,0,38,40,3,11,3,1,0.25325726946227367,0.697389723603596,0.4848561022272264,0.1310848760982144,5,0
3,527.8754722584957,20,1,100,2,1,6,1,1,0.02376275621805035,0.4574148036277713,0.35797329051505694,0.3888615727584631,4,0
4,716.7034893063284,6,1,164,33,2,12,4,1,0.5124684135884778,0.6611796978205104,0.4793870961221909,0.1742913248565037,2,1
3,207.0080635563065,7,1,172,17,5,6,0,0,0.3770504930509154,0.44387516848919323,0.47067070433558966,0.3986989908407148,5,0
1,387.5184733453022,5,1,57,14,5,8,5,3,0.2613825034292645,0.6523523303703691,0.29151180718003145,0.1528448322905437,5,0
1,383.9929544589156,6,1,66,24,4,0,0,0,0.6346081164811734,0.4831833182402991,0.29334548645572833,0.10619555499345101,2,0
3,292.064586802011,0,1,30,14,3,20,17,9,0.36426861489782225,0.6878875798147427,0.3693512653675959,0.36870808403328503,4,0
1,121.79656356654255,-20,0,10,29,5,23,5,5,0.40225088831687283,0.608649025270191,0.3814642948079884,0.2740051755520347,5,0
3,703.7687254923667,7,0,61,16,4,12,8,4,0.02304560389404431,0.5197331804169278,0.3352824314130979,0.20542299999523864,1,0
4,614.388374399942,-6,1,191,17,3,18,13,11,0.5890709285530575,0.4842919989724499,0.3282302449596543,0.25400189873711543,1,0
3,358.7997803718508,-4,0,36,30,2,20,19,3,0.12207102984704277,0.4705712582423336,0.3578418224503864,0.1782180864722286,1,0
2,434.3367043325015,5,0,54,17,2,0,0,0,0.21380485889542178,0.6042376980998755,0.4226198203498002,0.2904276550844873,4,0
3,163.62795856295685,-1,1,97,34,4,24,16,12,0.7171178206126382,0.6687373007730644,0.27109840825297027,0.2849405675027699,3,1
2,391.5266906820578,4,0,193,12,2,19,17,9,0.313242726183911,0.626482590884303,0.42764550087808506,0.12405768671190681,1,0
3,500.3784958474626,-8,0,4,13,4,20,20,15,0.16321019743838094,0.6504374614049626,0.4815600654080337,0.37320643018032307,2,1
4,370.9202604383439,12,1,183,35,0,18,9,2,0.5774241470624808,0.6344151302903611,0.44087667721025736,0.23815760266753255,3,0
2,713.0053228211577,4,1,54,17,3,17,17,5,0.21490449493794062,0.6937442999494057,0.29791921408653976,0.15854623962466713,2,0
4,440.16599249836287,-13,1,111,4,4,22,3,1,0.270978213958705,0.6273414780478974,0.27187029719428546,0.19221515783080473,4,0
4,267.1010730663617,-16,0,91,13,3,4,3,1,0.6213393099778738,0.46306855554108217,0.37259510224738474,0.3598665264512819,1,0
1,555.9494598834034,-15,1,89,24,0,25,14,8,0.7398617813639149,0.6374795396423545,0.4891015222947468,0.21495555159463037,5,0
